pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p11,,,op2,op1,20,linear7,,30
p12,21.623,BATCH_PIPELINE,op1,,1,const,,55
p12,,,op2,op1,15,linear3,,37.5
p12,,,op3,op2,15,linear3,,37.5
p12,,,op4,op3,40,linear7,,20
p12,,,op5,op4,15,linear3,,37.5
p13,28.434,BATCH_PIPELINE,op1,,1,const,,55
p13,,,op2,op1,20,linear7,,30
p13,,,op3,op2,40,linear7,,20
p14,28.434,BATCH_PIPELINE,op1,,1,const,,55
p14,,,op2,op1,15,linear3,,37.5
p14,,,op3,op2,20,linear7,,30
p14,,,op4,op3,5,linear3,,45
p14,,,op5,op4,15,linear3,,37.5
p15,28.434,INTERACTIVE,op1,,1,const,,55
p15,,,op2,op1,15,linear3,,37.5
p15,,,op3,op2,20,linear7,,30
p16,28.434,INTERACTIVE,op1,,1,const,,55
p16,,,op2,op1,15,linear3,,37.5
p16,,,op3,op2,15,linear3,,37.5
p16,,,op4,op3,15,linear3,,37.5
p16,,,op5,op4,1,const,,55
p17,34.817,INTERACTIVE,op1,,1,const,,55
p17,,,op2,op1,5,linear3,,45
p17,,,op3,op1,15,linear3,,37.5
p18,34.817,BATCH_PIPELINE,op1,,1,const,,55
p18,,,op2,,5,linear3,,45
p18,,,op3,,15,linear3,,37.5
p18,,,op4,op1;op2;op3,5,linear3,,45
p19,34.817,BATCH_PIPELINE,op1,,1,const,,55
p19,,,op2,op1,20,linear7,,30
p19,,,op3,op2,20,linear7,,30
p19,,,op4,op3,5,linear3,,45
p19,,,op5,op4,2,sqrt,,55
p19,,,op6,op5,20,linear7,,30
p20,34.817,BATCH_PIPELINE,op1,,1,const,,55
p20,,,op2,op1,80,squared,,10
p20,,,op3,op2,15,linear3,,37.5
p20,,,op4,op3,2,sqrt,,55
p20,,,op5,op4,20,linear7,,30
p21,45.367000000000004,BATCH_PIPELINE,op1,,1,const,,55
p21,,,op2,op1,80,squared,,10
p21,,,op3,op2,2,sqrt,,55
p21,,,op4,op3,5,linear3,,45
p21,,,op5,op4,5,linear3,,45
p21,,,op6,op5,15,linear3,,37.5
p22,45.367000000000004,BATCH_PIPELINE,op1,,1,const,,55
p22,,,op2,op1,2,sqrt,,55
p22,,,op3,op2,2,sqrt,,55
p22,,,op4,op3,20,linear7,,30
p22,,,op5,op4,40,linear7,,20
p23,45.367000000000004,BATCH_PIPELINE,op1,,1,const,,55
p23,,,op2,op1,5,linear3,,45
p23,,,op3,op1,1,const,,55
p23,,,op4,op1,20,linear7,,30
p23,,,op5,op1,5,linear3,,45
p23,,,op6,op1,15,linear3,,37.5
p23,,,op7,op1,5,linear3,,45
p23,,,op8,op1,15,linear3,,37.5
p24,45.367000000000004,BATCH_PIPELINE,op1,,1,const,,55
p24,,,op2,op1,2,sqrt,,55
p24,,,op3,op2,1,const,,55
p24,,,op4,op3,15,linear3,,37.5
p24,,,op5,op4,15,linear3,,37.5
p25,59.787,BATCH_PIPELINE,op1,,1,const,,55
p25,,,op2,op1,2,sqrt,,55
p25,,,op3,op1,5,linear3,,45
p25,,,op4,op1,5,linear3,,45
p25,,,op5,op1,80,squared,,10
p25,,,op6,op1,5,linear3,,45
p26,59.787,BATCH_PIPELINE,op1,,1,const,,55
p26,,,op2,op1,20,linear7,,30
p26,,,op3,op1,15,linear3,,37.5
p27,59.787,BATCH_PIPELINE,op1,,1,const,,55
p27,,,op2,op1,15,linear3,,37.5
p27,,,op3,op2,2,sqrt,,55
p27,,,op4,op3,2,sqrt,,55
p28,59.787,BATCH_PIPELINE,op1,,1,const,,55
p28,,,op2,op1,15,linear3,,37.5
p28,,,op3,op1,20,linear7,,30
p28,,,op4,op1,80,squared,,10
p28,,,op5,op1,20,linear7,,30
p28,,,op6,op1,15,linear3,,37.5
p29,72.553,INTERACTIVE,op1,,1,const,,55
p29,,,op2,op1,2,sqrt,,55
p29,,,op3,op2,2,sqrt,,55
p29,,,op4,op3,80,squared,,10
p29,,,op5,op4,80,squared,,10
p29,,,op6,op5,15,linear3,,37.5
p30,72.553,INTERACTIVE,op1,,1,const,,55
p30,,,op2,op1,80,squared,,10
p30,,,op3,op1,5,linear3,,45
p30,,,op4,op1,40,linear7,,20
p30,,,op5,op1,15,linear3,,37.5
p30,,,op6,op1,15,linear3,,37.5
p31,72.553,INTERACTIVE,op1,,1,const,,55
p31,,,op2,op1,20,linear7,,30
p31,,,op3,op2,40,linear7,,20
p31,,,op4,op3,1,const,,55
p31,,,op5,op4,15,linear3,,37.5
p32,72.553,BATCH_PIPELINE,op1,,1,const,,55
p32,,,op2,op1,15,linear3,,37.5
p32,,,op3,op2,40,linear7,,20
p33,79.238,INTERACTIVE,op1,,1,const,,55
p33,,,op2,op1,80,squared,,10
p33,,,op3,op2,40,linear7,,20
p33,,,op4,op3,80,squared,,10
p34,79.238,BATCH_PIPELINE,op1,,1,const,,55
p34,,,op2,op1,20,linear7,,30
p34,,,op3,op2,20,linear7,,30
p34,,,op4,op3,2,sqrt,,55
p35,79.238,INTERACTIVE,op1,,1,const,,55
p35,,,op2,op1,80,squared,,10
p35,,,op3,op1,5,linear3,,45
p35,,,op4,op1,15,linear3,,37.5
p35,,,op5,op1,2,sqrt,,55
p36,79.238,BATCH_PIPELINE,op1,,1,const,,55
p36,,,op2,op1,5,linear3,,45
p36,,,op3,op2,5,linear3,,45
p36,,,op4,op3,1,const,,55
p36,,,op5,op4,15,linear3,,37.5
p37,86.58200000000001,BATCH_PIPELINE,op1,,1,const,,55
p37,,,op2,op1,5,linear3,,45
p37,,,op3,op2,15,linear3,,37.5
p37,,,op4,op3,1,const,,55
p37,,,op5,op4,2,sqrt,,55
p37,,,op6,op5,80,squared,,10
p37,,,op7,op6,2,sqrt,,55
p38,86.58200000000001,BATCH_PIPELINE,op1,,1,const,,55
p38,,,op2,op1,2,sqrt,,55
p38,,,op3,op2,15,linear3,,37.5
p38,,,op4,op3,20,linear7,,30
p38,,,op5,op4,80,squared,,10
p38,,,op6,op5,5,linear3,,45
p38,,,op7,op6,15,linear3,,37.5
p39,86.58200000000001,BATCH_PIPELINE,op1,,1,const,,55
p39,,,op2,op1,15,linear3,,37.5
p39,,,op3,op2,2,sqrt,,55
p39,,,op4,op3,15,linear3,,37.5
p39,,,op5,op4,15,linear3,,37.5
p40,86.58200000000001,INTERACTIVE,op1,,1,const,,55
p40,,,op2,op1,80,squared,,10
p40,,,op3,op2,20,linear7,,30
p40,,,op4,op3,20,linear7,,30
p41,96.715,BATCH_PIPELINE,op1,,1,const,,55
p41,,,op2,op1,15,linear3,,37.5
p41,,,op3,op2,80,squared,,10
p41,,,op4,op3,80,squared,,10
p42,96.715,BATCH_PIPELINE,op1,,1,const,,55
p42,,,op2,op1,20,linear7,,30
p42,,,op3,op2,2,sqrt,,55
p42,,,op4,op3,80,squared,,10
p43,96.715,INTERACTIVE,op1,,1,const,,55
p43,,,op2,op1,40,linear7,,20
p43,,,op3,op2,20,linear7,,30
p43,,,op4,op3,2,sqrt,,55
p43,,,op5,op4,15,linear3,,37.5
p44,96.715,BATCH_PIPELINE,op1,,1,const,,55
p44,,,op2,,15,linear3,,37.5
p44,,,op3,,15,linear3,,37.5
p44,,,op4,,20,linear7,,30
p44,,,op5,op1;op2;op3;op4,80,squared,,10
p45,100.299,BATCH_PIPELINE,op1,,1,const,,55
p45,,,op2,op1,15,linear3,,37.5
p45,,,op3,op2,1,const,,55
p45,,,op4,op3,20,linear7,,30
p45,,,op5,op4,80,squared,,10
p46,100.299,BATCH_PIPELINE,op1,,1,const,,55
p46,,,op2,op1,15,linear3,,37.5
p46,,,op3,op2,2,sqrt,,55
p46,,,op4,op3,15,linear3,,37.5
p46,,,op5,op4,80,squared,,10
p46,,,op6,op5,40,linear7,,20
p47,100.299,BATCH_PIPELINE,op1,,1,const,,55
p47,,,op2,op1,80,squared,,10
p47,,,op3,op2,20,linear7,,30
p47,,,op4,op3,40,linear7,,20
p47,,,op5,op4,15,linear3,,37.5
p47,,,op6,op5,20,linear7,,30
p48,100.299,BATCH_PIPELINE,op1,,1,const,,55
p48,,,op2,op1,40,linear7,,20
p48,,,op3,op2,15,linear3,,37.5
p48,,,op4,op3,80,squared,,10
p48,,,op5,op4,40,linear7,,20
p48,,,op6,op5,80,squared,,10
p49,112.126,BATCH_PIPELINE,op1,,1,const,,55
p49,,,op2,op1,5,linear3,,45
p49,,,op3,op1,80,squared,,10
p49,,,op4,op1,40,linear7,,20
p50,112.126,BATCH_PIPELINE,op1,,1,const,,55
p50,,,op2,op1,2,sqrt,,55
p50,,,op3,op2,5,linear3,,45
p51,112.126,BATCH_PIPELINE,op1,,1,const,,55
p51,,,op2,op1,40,linear7,,20
p51,,,op3,op2,1,const,,55
p51,,,op4,op3,20,linear7,,30
p52,112.126,BATCH_PIPELINE,op1,,1,const,,55
p52,,,op2,op1,1,const,,55
p52,,,op3,op2,5,linear3,,45
p52,,,op4,op3,40,linear7,,20
p52,,,op5,op4,1,const,,55
p53,125.816,BATCH_PIPELINE,op1,,1,const,,55
p53,,,op2,,40,linear7,,20
p53,,,op3,,80,squared,,10
p53,,,op4,,20,linear7,,30
p53,,,op5,,20,linear7,,30
p53,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p54,125.816,BATCH_PIPELINE,op1,,1,const,,55
p54,,,op2,op1,20,linear7,,30
p54,,,op3,op2,40,linear7,,20
p54,,,op4,op3,2,sqrt,,55
p55,125.816,BATCH_PIPELINE,op1,,1,const,,55
p55,,,op2,op1,5,linear3,,45
p55,,,op3,op2,20,linear7,,30
p55,,,op4,op3,40,linear7,,20
p55,,,op5,op4,20,linear7,,30
p55,,,op6,op5,80,squared,,10
p56,125.816,BATCH_PIPELINE,op1,,1,const,,55
p56,,,op2,op1,80,squared,,10
p56,,,op3,op2,15,linear3,,37.5
p56,,,op4,op3,1,const,,55
p56,,,op5,op4,80,squared,,10
p56,,,op6,op5,15,linear3,,37.5
p57,136.086,BATCH_PIPELINE,op1,,1,const,,55
p57,,,op2,op1,1,const,,55
p58,136.086,BATCH_PIPELINE,op1,,1,const,,55
p58,,,op2,op1,20,linear7,,30
p58,,,op3,op1,2,sqrt,,55
p58,,,op4,op1,1,const,,55
p58,,,op5,op1,20,linear7,,30
p59,136.086,BATCH_PIPELINE,op1,,1,const,,55
p59,,,op2,op1,20,linear7,,30
p59,,,op3,op2,40,linear7,,20
p59,,,op4,op3,20,linear7,,30
p59,,,op5,op4,40,linear7,,20
p60,136.086,BATCH_PIPELINE,op1,,1,const,,55
p60,,,op2,,40,linear7,,20
p60,,,op3,,15,linear3,,37.5
p60,,,op4,op1;op2;op3,40,linear7,,20
p61,145.422,QUERY,op1,,15,linear3,,35
p62,145.422,INTERACTIVE,op1,,1,const,,55
p62,,,op2,op1,2,sqrt,,55
p63,145.422,BATCH_PIPELINE,op1,,1,const,,55
p63,,,op2,,15,linear3,,37.5
p63,,,op3,,20,linear7,,30
p63,,,op4,op1;op2;op3,80,squared,,10
p64,145.422,BATCH_PIPELINE,op1,,1,const,,55
p64,,,op2,op1,15,linear3,,37.5
p64,,,op3,op2,80,squared,,10
p64,,,op4,op3,20,linear7,,30
p65,153.329,INTERACTIVE,op1,,1,const,,55
p65,,,op2,op1,15,linear3,,37.5
p65,,,op3,op2,40,linear7,,20
p66,153.329,BATCH_PIPELINE,op1,,1,const,,55
p66,,,op2,op1,2,sqrt,,55
p66,,,op3,op2,20,linear7,,30
p67,153.329,BATCH_PIPELINE,op1,,1,const,,55
p67,,,op2,op1,5,linear3,,45
p68,153.329,INTERACTIVE,op1,,1,const,,55
p68,,,op2,op1,20,linear7,,30
p68,,,op3,op2,15,linear3,,37.5
p69,164.151,INTERACTIVE,op1,,1,const,,55
p69,,,op2,op1,2,sqrt,,55
p69,,,op3,op2,80,squared,,10
p69,,,op4,op3,15,linear3,,37.5
p69,,,op5,op4,80,squared,,10
p69,,,op6,op5,20,linear7,,30
p70,164.151,BATCH_PIPELINE,op1,,1,const,,55
p70,,,op2,op1,80,squared,,10
p70,,,op3,op2,20,linear7,,30
p70,,,op4,op3,20,linear7,,30
p70,,,op5,op4,80,squared,,10
p71,164.151,BATCH_PIPELINE,op1,,1,const,,55
p71,,,op2,op1,20,linear7,,30
p71,,,op3,op2,5,linear3,,45
p71,,,op4,op3,1,const,,55
p71,,,op5,op4,1,const,,55
p72,164.151,BATCH_PIPELINE,op1,,1,const,,55
p72,,,op2,op1,80,squared,,10
p72,,,op3,op2,80,squared,,10
p72,,,op4,op3,5,linear3,,45
p73,175.02100000000002,BATCH_PIPELINE,op1,,1,const,,55
p73,,,op2,op1,40,linear7,,20
p73,,,op3,op2,15,linear3,,37.5
p73,,,op4,op3,80,squared,,10
p74,175.02100000000002,BATCH_PIPELINE,op1,,1,const,,55
p74,,,op2,op1,20,linear7,,30
p74,,,op3,op2,80,squared,,10
p74,,,op4,op3,20,linear7,,30
p74,,,op5,op4,40,linear7,,20
p75,175.02100000000002,BATCH_PIPELINE,op1,,1,const,,55
p75,,,op2,,20,linear7,,30
p75,,,op3,,5,linear3,,45
p75,,,op4,op1;op2;op3,40,linear7,,20
p76,175.02100000000002,BATCH_PIPELINE,op1,,1,const,,55
p76,,,op2,op1,20,linear7,,30
p76,,,op3,op2,15,linear3,,37.5
p76,,,op4,op3,40,linear7,,20
p76,,,op5,op4,1,const,,55
p77,184.18200000000002,BATCH_PIPELINE,op1,,1,const,,55
p77,,,op2,op1,40,linear7,,20
p77,,,op3,op2,5,linear3,,45
p78,184.18200000000002,INTERACTIVE,op1,,1,const,,55
p79,184.18200000000002,BATCH_PIPELINE,op1,,1,const,,55
p79,,,op2,op1,20,linear7,,30
p79,,,op3,op2,1,const,,55
p79,,,op4,op3,15,linear3,,37.5
p79,,,op5,op4,20,linear7,,30
p80,184.18200000000002,QUERY,op1,,15,linear3,,35
p81,196.16,BATCH_PIPELINE,op1,,1,const,,55
p81,,,op2,op1,40,linear7,,20
p81,,,op3,op2,80,squared,,10
p81,,,op4,op3,5,linear3,,45
p81,,,op5,op4,5,linear3,,45
p82,196.16,BATCH_PIPELINE,op1,,1,const,,55
p82,,,op2,op1,15,linear3,,37.5
p82,,,op3,op2,80,squared,,10
p82,,,op4,op3,20,linear7,,30
p83,196.16,BATCH_PIPELINE,op1,,1,const,,55
p83,,,op2,op1,5,linear3,,45
p83,,,op3,op2,15,linear3,,37.5
p83,,,op4,op3,20,linear7,,30
p83,,,op5,op4,1,const,,55
p83,,,op6,op5,40,linear7,,20
p84,196.16,BATCH_PIPELINE,op1,,1,const,,55
p84,,,op2,op1,5,linear3,,45
p84,,,op3,op2,1,const,,55
p84,,,op4,op3,5,linear3,,45
p84,,,op5,op4,20,linear7,,30
p84,,,op6,op5,15,linear3,,37.5
p85,205.52700000000002,BATCH_PIPELINE,op1,,1,const,,55
p85,,,op2,op1,40,linear7,,20
p85,,,op3,op2,40,linear7,,20
p85,,,op4,op3,20,linear7,,30
p85,,,op5,op4,40,linear7,,20
p86,205.52700000000002,BATCH_PIPELINE,op1,,1,const,,55
p86,,,op2,op1,15,linear3,,37.5
p86,,,op3,op2,5,linear3,,45
p86,,,op4,op3,2,sqrt,,55
p86,,,op5,op4,2,sqrt,,55
p86,,,op6,op5,5,linear3,,45
p86,,,op7,op6,15,linear3,,37.5
p87,205.52700000000002,BATCH_PIPELINE,op1,,1,const,,55
p87,,,op2,op1,40,linear7,,20
p87,,,op3,op2,40,linear7,,20
p87,,,op4,op3,15,linear3,,37.5
p87,,,op5,op4,5,linear3,,45
p88,205.52700000000002,BATCH_PIPELINE,op1,,1,const,,55
p88,,,op2,op1,15,linear3,,37.5
p88,,,op3,op2,20,linear7,,30
p88,,,op4,op3,5,linear3,,45
p88,,,op5,op4,20,linear7,,30
p89,211.89000000000001,BATCH_PIPELINE,op1,,1,const,,55
p89,,,op2,,20,linear7,,30
p89,,,op3,,1,const,,55
p89,,,op4,,2,sqrt,,55
p89,,,op5,,15,linear3,,37.5
p89,,,op6,op1;op2;op3;op4;op5,2,sqrt,,55
p90,211.89000000000001,INTERACTIVE,op1,,1,const,,55
p90,,,op2,op1,5,linear3,,45
p90,,,op3,op2,20,linear7,,30
p90,,,op4,op3,80,squared,,10
p90,,,op5,op4,2,sqrt,,55
p90,,,op6,op5,20,linear7,,30
p90,,,op7,op6,80,squared,,10
p91,211.89000000000001,BATCH_PIPELINE,op1,,1,const,,55
p91,,,op2,op1,2,sqrt,,55
p91,,,op3,op2,15,linear3,,37.5
p91,,,op4,op3,5,linear3,,45
p92,211.89000000000001,BATCH_PIPELINE,op1,,1,const,,55
p92,,,op2,op1,40,linear7,,20
p92,,,op3,op1,5,linear3,,45
p92,,,op4,op1,80,squared,,10
p92,,,op5,op1,5,linear3,,45
p93,220.299,BATCH_PIPELINE,op1,,1,const,,55
p93,,,op2,op1,1,const,,55
p93,,,op3,op2,40,linear7,,20
p93,,,op4,op3,2,sqrt,,55
p93,,,op5,op4,20,linear7,,30
p94,220.299,BATCH_PIPELINE,op1,,1,const,,55
p94,,,op2,op1,2,sqrt,,55
p94,,,op3,op1,40,linear7,,20
p94,,,op4,op1,20,linear7,,30
p94,,,op5,op1,5,linear3,,45
p95,220.299,BATCH_PIPELINE,op1,,1,const,,55
p95,,,op2,op1,20,linear7,,30
p95,,,op3,op2,5,linear3,,45
p95,,,op4,op3,20,linear7,,30
p96,220.299,BATCH_PIPELINE,op1,,1,const,,55
p96,,,op2,op1,2,sqrt,,55
p96,,,op3,op2,1,const,,55
p96,,,op4,op3,80,squared,,10
p97,236.673,BATCH_PIPELINE,op1,,1,const,,55
p97,,,op2,op1,15,linear3,,37.5
p98,236.673,BATCH_PIPELINE,op1,,1,const,,55
p98,,,op2,op1,40,linear7,,20
p98,,,op3,op2,2,sqrt,,55
p99,236.673,BATCH_PIPELINE,op1,,1,const,,55
p99,,,op2,op1,15,linear3,,37.5
p99,,,op3,op2,15,linear3,,37.5
p99,,,op4,op3,40,linear7,,20
p99,,,op5,op4,1,const,,55
p99,,,op6,op5,20,linear7,,30
p99,,,op7,op6,15,linear3,,37.5
p100,236.673,BATCH_PIPELINE,op1,,1,const,,55
p100,,,op2,op1,2,sqrt,,55
p100,,,op3,op2,40,linear7,,20
p100,,,op4,op3,20,linear7,,30
p101,244.501,BATCH_PIPELINE,op1,,1,const,,55
p101,,,op2,op1,1,const,,55
p101,,,op3,op2,15,linear3,,37.5
p101,,,op4,op3,5,linear3,,45
p101,,,op5,op4,15,linear3,,37.5
p101,,,op6,op5,15,linear3,,37.5
p102,244.501,BATCH_PIPELINE,op1,,1,const,,55
p102,,,op2,op1,5,linear3,,45
p103,244.501,BATCH_PIPELINE,op1,,1,const,,55
p103,,,op2,op1,5,linear3,,45
p103,,,op3,op2,2,sqrt,,55
p103,,,op4,op3,40,linear7,,20
p103,,,op5,op4,20,linear7,,30
p104,244.501,BATCH_PIPELINE,op1,,1,const,,55
p104,,,op2,op1,20,linear7,,30
p104,,,op3,op2,15,linear3,,37.5
p104,,,op4,op3,40,linear7,,20
p104,,,op5,op4,40,linear7,,20
p105,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p105,,,op2,op1,40,linear7,,20
p105,,,op3,op2,80,squared,,10
p105,,,op4,op3,15,linear3,,37.5
p106,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p106,,,op2,op1,40,linear7,,20
p106,,,op3,op2,1,const,,55
p106,,,op4,op3,5,linear3,,45
p106,,,op5,op4,5,linear3,,45
p107,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p107,,,op2,op1,15,linear3,,37.5
p107,,,op3,op2,80,squared,,10
p108,257.63100000000003,INTERACTIVE,op1,,1,const,,55
p108,,,op2,op1,80,squared,,10
p108,,,op3,op2,5,linear3,,45
p109,265.355,BATCH_PIPELINE,op1,,1,const,,55
p109,,,op2,op1,15,linear3,,37.5
p109,,,op3,op2,40,linear7,,20
p109,,,op4,op3,2,sqrt,,55
p110,265.355,QUERY,op1,,15,linear3,,35
p111,265.355,BATCH_PIPELINE,op1,,1,const,,55
p111,,,op2,op1,40,linear7,,20
p111,,,op3,op2,15,linear3,,37.5
p112,265.355,BATCH_PIPELINE,op1,,1,const,,55
p112,,,op2,op1,1,const,,55
p112,,,op3,op2,2,sqrt,,55
p112,,,op4,op3,5,linear3,,45
p113,279.008,BATCH_PIPELINE,op1,,1,const,,55
p113,,,op2,op1,2,sqrt,,55
p113,,,op3,op2,20,linear7,,30
p113,,,op4,op3,20,linear7,,30
p113,,,op5,op4,40,linear7,,20
p114,279.008,INTERACTIVE,op1,,1,const,,55
p114,,,op2,op1,40,linear7,,20
p114,,,op3,op2,40,linear7,,20
p114,,,op4,op3,1,const,,55
p114,,,op5,op4,1,const,,55
p115,279.008,BATCH_PIPELINE,op1,,1,const,,55
p115,,,op2,op1,1,const,,55
p115,,,op3,op2,20,linear7,,30
p115,,,op4,op3,40,linear7,,20
p115,,,op5,op4,80,squared,,10
p115,,,op6,op5,40,linear7,,20
p116,279.008,BATCH_PIPELINE,op1,,1,const,,55
p116,,,op2,op1,15,linear3,,37.5
p116,,,op3,op2,2,sqrt,,55
p117,294.13,BATCH_PIPELINE,op1,,1,const,,55
p117,,,op2,,40,linear7,,20
p117,,,op3,,40,linear7,,20
p117,,,op4,,20,linear7,,30
p117,,,op5,,80,squared,,10
p117,,,op6,op1;op2;op3;op4;op5,40,linear7,,20
p118,294.13,BATCH_PIPELINE,op1,,1,const,,55
p118,,,op2,op1,1,const,,55
p118,,,op3,op2,20,linear7,,30
p118,,,op4,op3,5,linear3,,45
p118,,,op5,op4,2,sqrt,,55
p119,294.13,BATCH_PIPELINE,op1,,1,const,,55
p119,,,op2,op1,20,linear7,,30
p119,,,op3,op2,80,squared,,10
p119,,,op4,op3,20,linear7,,30
p119,,,op5,op4,20,linear7,,30
p119,,,op6,op5,2,sqrt,,55
p119,,,op7,op6,20,linear7,,30
p120,294.13,BATCH_PIPELINE,op1,,1,const,,55
p120,,,op2,op1,15,linear3,,37.5
p120,,,op3,op2,80,squared,,10
p121,306.366,INTERACTIVE,op1,,1,const,,55
p121,,,op2,op1,15,linear3,,37.5
p121,,,op3,op1,2,sqrt,,55
p121,,,op4,op1,15,linear3,,37.5
p121,,,op5,op1,5,linear3,,45
p122,306.366,BATCH_PIPELINE,op1,,1,const,,55
p122,,,op2,op1,1,const,,55
p122,,,op3,op2,15,linear3,,37.5
p122,,,op4,op3,40,linear7,,20
p122,,,op5,op4,80,squared,,10
p123,306.366,BATCH_PIPELINE,op1,,1,const,,55
p123,,,op2,op1,2,sqrt,,55
p123,,,op3,op2,20,linear7,,30
p123,,,op4,op3,20,linear7,,30
p123,,,op5,op4,80,squared,,10
p124,306.366,BATCH_PIPELINE,op1,,1,const,,55
p124,,,op2,op1,15,linear3,,37.5
p124,,,op3,op1,20,linear7,,30
p124,,,op4,op1,15,linear3,,37.5
p125,314.922,BATCH_PIPELINE,op1,,1,const,,55
p125,,,op2,op1,20,linear7,,30
p125,,,op3,op2,15,linear3,,37.5
p125,,,op4,op3,20,linear7,,30
p126,314.922,INTERACTIVE,op1,,1,const,,55
p126,,,op2,op1,80,squared,,10
p126,,,op3,op2,2,sqrt,,55
p127,314.922,BATCH_PIPELINE,op1,,1,const,,55
p127,,,op2,op1,20,linear7,,30
p128,314.922,BATCH_PIPELINE,op1,,1,const,,55
p128,,,op2,,20,linear7,,30
p128,,,op3,,80,squared,,10
p128,,,op4,,2,sqrt,,55
p128,,,op5,,15,linear3,,37.5
p128,,,op6,op1;op2;op3;op4;op5,5,linear3,,45
p129,322.687,INTERACTIVE,op1,,1,const,,55
p129,,,op2,,15,linear3,,37.5
p129,,,op3,,80,squared,,10
p129,,,op4,,20,linear7,,30
p129,,,op5,,80,squared,,10
p129,,,op6,op1;op2;op3;op4;op5,15,linear3,,37.5
p130,322.687,BATCH_PIPELINE,op1,,1,const,,55
p130,,,op2,op1,40,linear7,,20
p130,,,op3,op2,5,linear3,,45
p130,,,op4,op3,40,linear7,,20
p130,,,op5,op4,15,linear3,,37.5
p131,322.687,BATCH_PIPELINE,op1,,1,const,,55
p131,,,op2,op1,20,linear7,,30
p131,,,op3,op2,20,linear7,,30
p131,,,op4,op3,20,linear7,,30
p131,,,op5,op4,20,linear7,,30
p131,,,op6,op5,1,const,,55
p132,322.687,BATCH_PIPELINE,op1,,1,const,,55
p132,,,op2,op1,15,linear3,,37.5
p132,,,op3,op2,20,linear7,,30
p133,330.954,BATCH_PIPELINE,op1,,1,const,,55
p133,,,op2,op1,5,linear3,,45
p133,,,op3,op2,15,linear3,,37.5
p134,330.954,QUERY,op1,,15,linear3,,35
p135,330.954,BATCH_PIPELINE,op1,,1,const,,55
p135,,,op2,op1,1,const,,55
p135,,,op3,op2,1,const,,55
p135,,,op4,op3,15,linear3,,37.5
p135,,,op5,op4,15,linear3,,37.5
p136,330.954,BATCH_PIPELINE,op1,,1,const,,55
p136,,,op2,op1,40,linear7,,20
p136,,,op3,op1,2,sqrt,,55
p136,,,op4,op1,2,sqrt,,55
p137,338.221,INTERACTIVE,op1,,1,const,,55
p137,,,op2,op1,1,const,,55
p137,,,op3,op2,1,const,,55
p137,,,op4,op3,5,linear3,,45
p137,,,op5,op4,5,linear3,,45
p137,,,op6,op5,15,linear3,,37.5
p138,338.221,BATCH_PIPELINE,op1,,1,const,,55
p138,,,op2,op1,5,linear3,,45
p138,,,op3,op1,5,linear3,,45
p138,,,op4,op1,20,linear7,,30
p139,338.221,BATCH_PIPELINE,op1,,1,const,,55
p139,,,op2,,15,linear3,,37.5
p139,,,op3,,80,squared,,10
p139,,,op4,,5,linear3,,45
